"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,Sales,"Year ( Order Date )","Month ( Order date )","Month number"
2040,CA-2016-122287,"Saturday, June 18, 2016","Thursday, June 23, 2016","Standard Class",SN-20560,"Skye Norling","Home Office","United States",Peoria,Arizona,85345,West,OFF-BI-10004656,"Office Supplies",Binders,4.536,2016,June,6
2041,CA-2016-122287,"Saturday, June 18, 2016","Thursday, June 23, 2016","Standard Class",SN-20560,"Skye Norling","Home Office","United States",Peoria,Arizona,85345,West,OFF-BI-10003707,"Office Supplies",Binders,9.156,2016,June,6
2096,US-2017-146570,"Monday, May 15, 2017","Saturday, May 20, 2017","Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Jackson,Mississippi,39212,South,OFF-BI-10001718,"Office Supplies",Binders,511.84,2017,May,5
2174,CA-2017-112025,"Sunday, July 30, 2017","Friday, August 4, 2017","Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Houston,Texas,77070,Central,OFF-BI-10002353,"Office Supplies",Binders,9.264,2017,July,7
2178,CA-2017-125738,"Sunday, October 15, 2017","Saturday, October 21, 2017","Standard Class",PB-18805,"Patrick Bzostek","Home Office","United States","Salt Lake City",Utah,84106,West,OFF-BI-10001628,"Office Supplies",Binders,41.72,2017,October,10
2203,CA-2016-138002,"Tuesday, September 6, 2016","Monday, September 12, 2016","Standard Class",BT-11305,"Beth Thompson","Home Office","United States",Seattle,Washington,98103,West,OFF-BI-10002160,"Office Supplies",Binders,6.096,2016,September,9
2207,US-2015-103905,"Tuesday, July 14, 2015","Monday, July 20, 2015","Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States",Aurora,Illinois,60505,Central,OFF-BI-10001098,"Office Supplies",Binders,29.932,2015,July,7
2366,US-2017-108637,"Monday, March 13, 2017","Saturday, March 18, 2017","Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Waynesboro,Virginia,22980,South,OFF-BI-10004965,"Office Supplies",Binders,46,2017,March,3
2485,CA-2018-126067,"Tuesday, August 28, 2018","Monday, September 3, 2018","Standard Class",KN-16705,"Kristina Nunn","Home Office","United States",Seattle,Washington,98105,West,OFF-BI-10001658,"Office Supplies",Binders,99.68,2018,August,8
2513,CA-2018-155089,"Sunday, December 2, 2018","Thursday, December 6, 2018","Standard Class",DB-12910,"Daniel Byrd","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10002429,"Office Supplies",Binders,45.66,2018,December,12
2524,CA-2017-124352,"Sunday, October 15, 2017","Saturday, October 21, 2017","Standard Class",CD-12790,"Cynthia Delaney","Home Office","United States","Oklahoma City",Oklahoma,73120,Central,OFF-BI-10000977,"Office Supplies",Binders,121.6,2017,October,10
2680,CA-2018-127026,"Sunday, January 21, 2018","Saturday, January 27, 2018","Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Jackson,Michigan,49201,Central,OFF-BI-10000546,"Office Supplies",Binders,14.4,2018,January,1
2682,CA-2018-127026,"Sunday, January 21, 2018","Saturday, January 27, 2018","Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Jackson,Michigan,49201,Central,OFF-BI-10001196,"Office Supplies",Binders,89.52,2018,January,1
2764,CA-2018-165757,"Friday, June 22, 2018","Thursday, June 28, 2018","Standard Class",PL-18925,"Paul Lucas","Home Office","United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,"Office Supplies",Binders,10.332,2018,June,6
2765,CA-2018-165757,"Friday, June 22, 2018","Thursday, June 28, 2018","Standard Class",PL-18925,"Paul Lucas","Home Office","United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,"Office Supplies",Binders,31.155,2018,June,6
2816,CA-2016-104626,"Thursday, September 1, 2016","Thursday, September 8, 2016","Standard Class",DR-12940,"Daniel Raglin","Home Office","United States",Franklin,Massachusetts,2038,East,OFF-BI-10001510,"Office Supplies",Binders,114.6,2016,September,9
2827,US-2015-112914,"Friday, September 25, 2015","Wednesday, September 30, 2015","Standard Class",MT-18070,"Michelle Tran","Home Office","United States",Houston,Texas,77041,Central,OFF-BI-10002982,"Office Supplies",Binders,2.724,2015,September,9
2847,CA-2018-152093,"Monday, September 10, 2018","Saturday, September 15, 2018","Standard Class",SN-20560,"Skye Norling","Home Office","United States",Chicago,Illinois,60653,Central,OFF-BI-10003527,"Office Supplies",Binders,762.594,2018,September,9
2929,US-2018-120390,"Friday, October 19, 2018","Friday, October 26, 2018","Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States",Burlington,"North Carolina",27217,South,OFF-BI-10004995,"Office Supplies",Binders,1633.188,2018,October,10
3003,CA-2016-130610,"Tuesday, July 5, 2016","Sunday, July 10, 2016","Standard Class",VP-21730,"Victor Preis","Home Office","United States","Sterling Heights",Michigan,48310,Central,OFF-BI-10003655,"Office Supplies",Binders,19,2016,July,7
3004,CA-2018-104381,"Sunday, December 16, 2018","Sunday, December 23, 2018","Standard Class",RD-19810,"Ross DeVincentis","Home Office","United States",Rochester,"New York",14609,East,OFF-BI-10001628,"Office Supplies",Binders,33.376,2018,December,12
3006,CA-2015-148761,"Sunday, May 17, 2015","Thursday, May 21, 2015","Standard Class",PA-19060,"Pete Armstrong","Home Office","United States","Eau Claire",Wisconsin,54703,Central,OFF-BI-10000666,"Office Supplies",Binders,91.68,2015,May,5
3011,CA-2018-134845,"Tuesday, April 17, 2018","Monday, April 23, 2018","Standard Class",SR-20425,"Sharelle Roach","Home Office","United States",Louisville,Colorado,80027,West,OFF-BI-10000773,"Office Supplies",Binders,12.03,2018,April,4
3013,CA-2018-134845,"Tuesday, April 17, 2018","Monday, April 23, 2018","Standard Class",SR-20425,"Sharelle Roach","Home Office","United States",Louisville,Colorado,80027,West,OFF-BI-10001543,"Office Supplies",Binders,21.594,2018,April,4
3014,CA-2018-134845,"Tuesday, April 17, 2018","Monday, April 23, 2018","Standard Class",SR-20425,"Sharelle Roach","Home Office","United States",Louisville,Colorado,80027,West,OFF-BI-10003355,"Office Supplies",Binders,8.964,2018,April,4
3082,US-2018-132297,"Sunday, May 27, 2018","Saturday, June 2, 2018","Standard Class",DW-13480,"Dianna Wilson","Home Office","United States",Louisville,Kentucky,40214,South,OFF-BI-10003364,"Office Supplies",Binders,58.34,2018,May,5
3104,CA-2017-124562,"Friday, December 8, 2017","Tuesday, December 12, 2017","Standard Class",JP-16135,"Julie Prescott","Home Office","United States",Columbus,Ohio,43229,East,OFF-BI-10001267,"Office Supplies",Binders,12.957,2017,December,12
3135,CA-2018-164168,"Monday, November 12, 2018","Sunday, November 18, 2018","Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Dallas,Texas,75081,Central,OFF-BI-10000666,"Office Supplies",Binders,30.56,2018,November,11
3260,US-2017-162103,"Monday, November 13, 2017","Friday, November 17, 2017","Standard Class",LB-16795,"Laurel Beltran","Home Office","United States","Highland Park",Illinois,60035,Central,OFF-BI-10000285,"Office Supplies",Binders,3.136,2017,November,11
3364,CA-2016-139962,"Tuesday, December 13, 2016","Tuesday, December 20, 2016","Standard Class",Dp-13240,"Dean percer","Home Office","United States",Revere,Massachusetts,2151,East,OFF-BI-10004738,"Office Supplies",Binders,37.88,2016,December,12
3379,CA-2018-142867,"Saturday, March 17, 2018","Wednesday, March 21, 2018","Standard Class",PO-19180,"Philisse Overcash","Home Office","United States",Houston,Texas,77095,Central,OFF-BI-10003166,"Office Supplies",Binders,13.776,2018,March,3
3389,CA-2018-148404,"Sunday, October 7, 2018","Thursday, October 11, 2018","Standard Class",Dp-13240,"Dean percer","Home Office","United States",Charlotte,"North Carolina",28205,South,OFF-BI-10002854,"Office Supplies",Binders,50.454,2018,October,10
3397,US-2018-148362,"Sunday, July 1, 2018","Sunday, July 8, 2018","Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Indianapolis,Indiana,46203,Central,OFF-BI-10003656,"Office Supplies",Binders,169.99,2018,July,7
3408,US-2015-150119,"Thursday, April 23, 2015","Monday, April 27, 2015","Standard Class",LB-16795,"Laurel Beltran","Home Office","United States",Columbus,Ohio,43229,East,OFF-BI-10000145,"Office Supplies",Binders,7.488,2015,April,4
3426,CA-2016-153381,"Saturday, September 24, 2016","Wednesday, September 28, 2016","Standard Class",DE-13255,"Deanra Eno","Home Office","United States",Dubuque,Iowa,52001,Central,OFF-BI-10001525,"Office Supplies",Binders,15.24,2016,September,9
3567,CA-2018-103877,"Friday, September 7, 2018","Friday, September 14, 2018","Standard Class",RD-19660,"Robert Dilbeck","Home Office","United States",Independence,Missouri,64055,Central,OFF-BI-10003650,"Office Supplies",Binders,1577.94,2018,September,9
3590,CA-2018-146535,"Saturday, November 24, 2018","Friday, November 30, 2018","Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Richmond,Kentucky,40475,South,OFF-BI-10000546,"Office Supplies",Binders,2.88,2018,November,11
3594,CA-2017-164154,"Monday, September 11, 2017","Sunday, September 17, 2017","Standard Class",NZ-18565,"Nick Zandusky","Home Office","United States",Toledo,Ohio,43615,East,OFF-BI-10001658,"Office Supplies",Binders,22.428,2017,September,9
3642,CA-2017-145177,"Friday, November 10, 2017","Tuesday, November 14, 2017","Standard Class",PP-18955,"Paul Prost","Home Office","United States",Springfield,Ohio,45503,East,OFF-BI-10002082,"Office Supplies",Binders,69.888,2017,November,11
3674,CA-2017-104969,"Saturday, April 8, 2017","Friday, April 14, 2017","Standard Class",EH-14125,"Eugene Hildebrand","Home Office","United States",Troy,Ohio,45373,East,OFF-BI-10004224,"Office Supplies",Binders,121.104,2017,April,4
3722,CA-2017-151155,"Wednesday, December 20, 2017","Sunday, December 24, 2017","Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States",Jackson,Mississippi,39212,South,OFF-BI-10003910,"Office Supplies",Binders,15.42,2017,December,12
3786,CA-2018-112487,"Wednesday, December 26, 2018","Sunday, December 30, 2018","Standard Class",TC-21535,"Tracy Collins","Home Office","United States",Columbus,Ohio,43229,East,OFF-BI-10000494,"Office Supplies",Binders,3.132,2018,December,12
3895,US-2015-112200,"Sunday, November 22, 2015","Saturday, November 28, 2015","Standard Class",TC-21475,"Tony Chapman","Home Office","United States",Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,"Office Supplies",Binders,9.98,2015,November,11
3906,CA-2016-167010,"Tuesday, April 5, 2016","Sunday, April 10, 2016","Standard Class",VT-21700,"Valerie Takahito","Home Office","United States",Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,"Office Supplies",Binders,10.428,2016,April,4
4237,CA-2017-162404,"Sunday, July 23, 2017","Thursday, July 27, 2017","Standard Class",NF-18475,"Neil Französisch","Home Office","United States",Rockford,Illinois,61107,Central,OFF-BI-10000948,"Office Supplies",Binders,11.416,2017,July,7
4370,US-2017-165078,"Sunday, November 5, 2017","Friday, November 10, 2017","Standard Class",MA-17995,"Michelle Arnett","Home Office","United States",Lawrence,Indiana,46226,Central,OFF-BI-10001989,"Office Supplies",Binders,104.9,2017,November,11
4447,US-2015-147704,"Monday, November 16, 2015","Saturday, November 21, 2015","Standard Class",SR-20740,"Steven Roelle","Home Office","United States",Bloomington,Indiana,47401,Central,OFF-BI-10001634,"Office Supplies",Binders,29.12,2015,November,11
4488,CA-2016-162621,"Monday, September 5, 2016","Sunday, September 11, 2016","Standard Class",CA-12055,"Cathy Armstrong","Home Office","United States",Houston,Texas,77036,Central,OFF-BI-10000962,"Office Supplies",Binders,16.27,2016,September,9
4490,CA-2016-162621,"Monday, September 5, 2016","Sunday, September 11, 2016","Standard Class",CA-12055,"Cathy Armstrong","Home Office","United States",Houston,Texas,77036,Central,OFF-BI-10003708,"Office Supplies",Binders,4.47,2016,September,9
4537,CA-2018-138464,"Sunday, July 8, 2018","Thursday, July 12, 2018","Standard Class",VF-21715,"Vicky Freymann","Home Office","United States",Seattle,Washington,98115,West,OFF-BI-10001543,"Office Supplies",Binders,86.376,2018,July,7
4579,CA-2016-110947,"Thursday, June 9, 2016","Wednesday, June 15, 2016","Standard Class",AG-10765,"Anthony Garverick","Home Office","United States",Hampton,Virginia,23666,South,OFF-BI-10001670,"Office Supplies",Binders,113.1,2016,June,6
4725,CA-2017-131968,"Saturday, November 11, 2017","Wednesday, November 15, 2017","Standard Class",LB-16795,"Laurel Beltran","Home Office","United States",Apopka,Florida,32712,South,OFF-BI-10002852,"Office Supplies",Binders,9.888,2017,November,11
4736,CA-2016-155054,"Monday, June 13, 2016","Sunday, June 19, 2016","Standard Class",PS-19045,"Penelope Sewall","Home Office","United States",Lewiston,Maine,4240,East,OFF-BI-10004970,"Office Supplies",Binders,8.26,2016,June,6
4737,CA-2016-155054,"Monday, June 13, 2016","Sunday, June 19, 2016","Standard Class",PS-19045,"Penelope Sewall","Home Office","United States",Lewiston,Maine,4240,East,OFF-BI-10002824,"Office Supplies",Binders,29.84,2016,June,6
4758,US-2018-144582,"Monday, April 30, 2018","Saturday, May 5, 2018","Standard Class",TC-21475,"Tony Chapman","Home Office","United States",Danville,Illinois,61832,Central,OFF-BI-10001575,"Office Supplies",Binders,43.372,2018,April,4
4937,CA-2018-150931,"Saturday, January 6, 2018","Saturday, January 13, 2018","Standard Class",DP-13390,"Dennis Pardue","Home Office","United States",Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,"Office Supplies",Binders,33.74,2018,January,1
4989,CA-2017-149279,"Monday, April 24, 2017","Friday, April 28, 2017","Standard Class",CL-12700,"Craig Leslie","Home Office","United States","Colorado Springs",Colorado,80906,West,OFF-BI-10004040,"Office Supplies",Binders,3.108,2017,April,4
5013,US-2018-160465,"Saturday, July 21, 2018","Thursday, July 26, 2018","Standard Class",SW-20350,"Sean Wendt","Home Office","United States",Cleveland,Ohio,44105,East,OFF-BI-10001670,"Office Supplies",Binders,33.93,2018,July,7
5079,CA-2018-143217,"Sunday, November 11, 2018","Saturday, November 17, 2018","Standard Class",CG-12040,"Catherine Glotzbach","Home Office","United States",Milwaukee,Wisconsin,53209,Central,OFF-BI-10002949,"Office Supplies",Binders,18.24,2018,November,11
5086,CA-2016-144302,"Sunday, June 19, 2016","Thursday, June 23, 2016","Standard Class",ME-17320,"Maria Etezadi","Home Office","United States",Dallas,Texas,75081,Central,OFF-BI-10001107,"Office Supplies",Binders,5.792,2016,June,6
5433,CA-2018-117422,"Sunday, October 21, 2018","Thursday, October 25, 2018","Standard Class",FC-14245,"Frank Carlisle","Home Office","United States",Lakewood,Ohio,44107,East,OFF-BI-10002799,"Office Supplies",Binders,6.216,2018,October,10
5451,US-2015-119081,"Saturday, September 12, 2015","Saturday, September 19, 2015","Standard Class",TA-21385,"Tom Ashbrook","Home Office","United States",Olathe,Kansas,66062,Central,OFF-BI-10004519,"Office Supplies",Binders,331.96,2015,September,9
5487,CA-2016-156608,"Monday, October 24, 2016","Saturday, October 29, 2016","Standard Class",MT-18070,"Michelle Tran","Home Office","United States","San Antonio",Texas,78207,Central,OFF-BI-10004140,"Office Supplies",Binders,3.592,2016,October,10
5589,CA-2015-168158,"Sunday, July 19, 2015","Friday, July 24, 2015","Standard Class",EM-14140,"Eugene Moren","Home Office","United States","Great Falls",Montana,59405,West,OFF-BI-10001759,"Office Supplies",Binders,6.096,2015,July,7
5697,CA-2018-126123,"Sunday, October 14, 2018","Thursday, October 18, 2018","Standard Class",AG-10765,"Anthony Garverick","Home Office","United States",Chicago,Illinois,60623,Central,OFF-BI-10000309,"Office Supplies",Binders,27.396,2018,October,10
5698,CA-2018-126123,"Sunday, October 14, 2018","Thursday, October 18, 2018","Standard Class",AG-10765,"Anthony Garverick","Home Office","United States",Chicago,Illinois,60623,Central,OFF-BI-10004224,"Office Supplies",Binders,13.456,2018,October,10
